epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.9328669,0.005651568770024275,0.9556598,0.003644803391414739
1,0.93583924,0.009787379488807231,0.8839813,0.057150189079699064
0,0.92391163,0.006817150148696133,0.9585235,0.003798190100562005
0,0.92537135,0.006663312866012492,0.95878196,0.0037977695475731577
1,0.9369271,0.007649057708931939,0.91376823,0.010657766521923125
2,0.9408933,0.005203694992447419,0.95374596,0.004148212765683494
